"date","time","chan 1","unit 1"
"43033","0.4157060185185186","0.196","mS"
"43033","0.4157175925925926","0.197","mS"
"43033","0.4157291666666666","0.197","mS"
"43033","0.4157407407407407","0.197","mS"
"43033","0.4157523148148148","0.196","mS"
"43033","0.4157638888888889","0.196","mS"
"43033","0.4157754629629629","0.196","mS"
"43033","0.4157870370370371","0.196","mS"
"43033","0.4157986111111111","0.196","mS"
"43033","0.4158101851851852","0.196","mS"
"43033","0.4158217592592592","0.196","mS"
"43033","0.4158333333333333","0.195","mS"
"43033","0.4158449074074074","0.195","mS"
"43033","0.4158564814814815","0.195","mS"
"43033","0.4158680555555556","0.195","mS"
"43033","0.4158796296296297","0.195","mS"
"43033","0.4158912037037037","0.196","mS"
"43033","0.4159027777777778","0.196","mS"
"43033","0.4159143518518518","0.196","mS"
"43033","0.415925925925926","0.196","mS"
"43033","0.4159375","0.196","mS"
"43033","0.4159490740740741","0.195","mS"
"43033","0.4159606481481481","0.195","mS"
"43033","0.4159722222222222","0.195","mS"
"43033","0.4159837962962963","0.195","mS"
"43033","0.4159953703703703","0.195","mS"
"43033","0.4160069444444445","0.196","mS"
"43033","0.4160185185185185","0.196","mS"
"43033","0.4160300925925926","0.195","mS"
"43033","0.4160416666666666","0.195","mS"
"43033","0.4160532407407407","0.195","mS"
"43033","0.4160648148148148","0.195","mS"
"43033","0.4160763888888889","0.195","mS"
"43033","0.416087962962963","0.195","mS"
"43033","0.4160995370370371","0.195","mS"
"43033","0.4161111111111111","0.195","mS"
"43033","0.4161226851851852","0.196","mS"
"43033","0.4161342592592592","0.196","mS"
"43033","0.4161458333333334","0.196","mS"
"43033","0.4161574074074074","0.196","mS"
"43033","0.4161689814814815","0.196","mS"
"43033","0.4161805555555556","0.194","mS"
"43033","0.4161921296296296","0.194","mS"
"43033","0.4162037037037037","0.194","mS"
"43033","0.4162152777777777","0.194","mS"
"43033","0.4162268518518519","0.194","mS"
"43033","0.4162384259259259","0.196","mS"
"43033","0.41625","0.196","mS"
"43033","0.416261574074074","0.196","mS"
"43033","0.4162731481481481","0.196","mS"
"43033","0.4162847222222222","0.196","mS"
"43033","0.4162962962962963","0.196","mS"
"43033","0.4163078703703704","0.196","mS"
"43033","0.4163194444444445","0.195","mS"
"43033","0.4163310185185185","0.195","mS"
"43033","0.4163425925925926","0.195","mS"
"43033","0.4163541666666666","0.194","mS"
"43033","0.4163657407407408","0.194","mS"
"43033","0.4163773148148148","0.196","mS"
"43033","0.4163888888888889","0.196","mS"
"43033","0.416400462962963","0.196","mS"
"43033","0.4164120370370371","0.196","mS"
"43033","0.4164236111111111","0.196","mS"
"43033","0.4164351851851851","0.196","mS"
"43033","0.4164467592592593","0.196","mS"
"43033","0.4164583333333333","0.196","mS"
"43033","0.4164699074074074","0.196","mS"
"43033","0.4164814814814815","0.196","mS"
"43033","0.4164930555555555","0.196","mS"
"43033","0.4165046296296296","0.196","mS"
"43033","0.4165162037037037","0.196","mS"
"43033","0.4165277777777778","0.196","mS"
"43033","0.4165393518518519","0.196","mS"
"43033","0.4165509259259259","0.194","mS"
"43033","0.4165625","0.194","mS"
"43033","0.416574074074074","0.194","mS"
"43033","0.4165856481481482","0.196","mS"
"43033","0.4165972222222222","0.196","mS"
"43033","0.4166087962962963","0.196","mS"
"43033","0.4166203703703704","0.196","mS"
"43033","0.4166319444444445","0.196","mS"
"43033","0.4166435185185185","0.196","mS"
"43033","0.4166550925925926","0.196","mS"
"43033","0.4166666666666667","0.196","mS"
"43033","0.4166782407407407","0.196","mS"
"43033","0.4166898148148148","0.196","mS"
"43033","0.4167013888888889","0.196","mS"
"43033","0.416712962962963","0.196","mS"
"43033","0.416724537037037","0.196","mS"
"43033","0.4167361111111111","0.196","mS"
"43033","0.4167476851851852","0.196","mS"
"43033","0.4167592592592593","0.196","mS"
"43033","0.4167708333333333","0.196","mS"
"43033","0.4167824074074074","0.196","mS"
"43033","0.4167939814814814","0.196","mS"
"43033","0.4168055555555556","0.196","mS"
"43033","0.4168171296296296","0.196","mS"
"43033","0.4168287037037037","0.196","mS"
"43033","0.4168402777777778","0.196","mS"
"43033","0.4168518518518519","0.196","mS"
"43033","0.4168634259259259","0.196","mS"
"43033","0.4168750000000001","0.195","mS"
"43033","0.4168865740740741","0.195","mS"
"43033","0.4168981481481482","0.196","mS"
"43033","0.4169097222222222","0.196","mS"
"43033","0.4169212962962963","0.196","mS"
"43033","0.4169328703703704","0.197","mS"
"43033","0.4169444444444444","0.197","mS"
"43033","0.4169560185185185","0.196","mS"
"43033","0.4169675925925926","0.196","mS"
"43033","0.4169791666666667","0.196","mS"
"43033","0.4169907407407407","0.196","mS"
"43033","0.4170023148148148","0.196","mS"
"43033","0.4170138888888889","0.196","mS"
"43033","0.417025462962963","0.196","mS"
"43033","0.417037037037037","0.196","mS"
"43033","0.4170486111111111","0.196","mS"
"43033","0.4170601851851852","0.196","mS"
"43033","0.4170717592592593","0.197","mS"
"43033","0.4170833333333333","0.197","mS"
"43033","0.4170949074074075","0.197","mS"
"43033","0.4171064814814815","0.196","mS"
"43033","0.4171180555555556","0.196","mS"
"43033","0.4171296296296296","0.196","mS"
"43033","0.4171412037037037","0.196","mS"
"43033","0.4171527777777778","0.196","mS"
"43033","0.4171643518518518","0.196","mS"
"43033","0.417175925925926","0.196","mS"
"43033","0.4171875","0.197","mS"
"43033","0.4171990740740741","0.197","mS"
"43033","0.4172106481481481","0.197","mS"
"43033","0.4172222222222222","0.196","mS"
"43033","0.4172337962962963","0.196","mS"
"43033","0.4172453703703704","0.197","mS"
"43033","0.4172569444444444","0.197","mS"
"43033","0.4172685185185185","0.196","mS"
"43033","0.4172800925925926","0.196","mS"
"43033","0.4172916666666667","0.196","mS"
"43033","0.4173032407407407","0.196","mS"
"43033","0.4173148148148149","0.196","mS"
"43033","0.4173263888888889","0.196","mS"
"43033","0.417337962962963","0.196","mS"
"43033","0.417349537037037","0.196","mS"
"43033","0.4173611111111111","0.196","mS"
"43033","0.4173726851851852","0.196","mS"
"43033","0.4173842592592592","0.196","mS"
"43033","0.4173958333333334","0.196","mS"
"43033","0.4174074074074074","0.197","mS"
"43033","0.4174189814814815","0.197","mS"
"43033","0.4174305555555555","0.197","mS"
"43033","0.4174421296296296","0.196","mS"
"43033","0.4174537037037037","0.196","mS"
"43033","0.4174652777777778","0.196","mS"
"43033","0.4174768518518518","0.196","mS"
"43033","0.4174884259259259","0.196","mS"
"43033","0.4175","0.196","mS"
"43033","0.4175115740740741","0.196","mS"
"43033","0.4175231481481481","0.196","mS"
"43033","0.4175347222222223","0.196","mS"
"43033","0.4175462962962963","0.196","mS"
"43033","0.4175578703703704","0.196","mS"
"43033","0.4175694444444444","0.196","mS"
"43033","0.4175810185185185","0.196","mS"
"43033","0.4175925925925926","0.196","mS"
"43033","0.4176041666666667","0.196","mS"
"43033","0.4176157407407408","0.196","mS"
"43033","0.4176273148148148","0.196","mS"
"43033","0.4176388888888889","0.196","mS"
"43033","0.4176504629629629","0.196","mS"
"43033","0.417662037037037","0.197","mS"
"43033","0.4176736111111111","0.197","mS"
"43033","0.4176851851851852","0.197","mS"
"43033","0.4176967592592593","0.196","mS"
"43033","0.4177083333333333","0.196","mS"
"43033","0.4177199074074074","0.197","mS"
"43033","0.4177314814814815","0.197","mS"
"43033","0.4177430555555555","0.197","mS"
"43033","0.4177546296296297","0.196","mS"
"43033","0.4177662037037037","0.196","mS"
"43033","0.4177777777777778","0.197","mS"
"43033","0.4177893518518518","0.197","mS"
"43033","0.4178009259259259","0.197","mS"
"43033","0.4178125","0.196","mS"
"43033","0.4178240740740741","0.196","mS"
"43033","0.4178356481481482","0.196","mS"
"43033","0.4178472222222223","0.196","mS"
"43033","0.4178587962962963","0.196","mS"
"43033","0.4178703703703703","0.196","mS"
"43033","0.4178819444444444","0.196","mS"
"43033","0.4178935185185185","0.197","mS"
"43033","0.4179050925925926","0.197","mS"
"43033","0.4179166666666667","0.197","mS"
"43033","0.4179282407407408","0.197","mS"
"43033","0.4179398148148148","0.197","mS"
"43033","0.4179513888888889","0.197","mS"
"43033","0.4429050925925926","0","NO UNIT"
"43033","0.4429282407407407","0","NO UNIT"
"43033","0.4429398148148149","0","NO UNIT"
"43033","0.4429513888888889","0","NO UNIT"
"43033","0.4432291666666666","0.188","mS"
"43033","0.4432407407407408","0.188","mS"
"43033","0.4432523148148148","0.188","mS"
"43033","0.4432638888888889","0.188","mS"
"43033","0.4432754629629629","0.188","mS"
"43033","0.443287037037037","0.189","mS"
"43033","0.4432986111111111","0.189","mS"
"43033","0.4433101851851852","0.189","mS"
"43033","0.4433217592592593","0.189","mS"
"43033","0.4433333333333334","0.189","mS"
"43033","0.4433449074074074","0.189","mS"
"43033","0.4433564814814815","0.189","mS"
"43033","0.4433680555555555","0.19","mS"
"43033","0.4433796296296297","0.19","mS"
"43033","0.4433912037037037","0.19","mS"
"43033","0.4434027777777778","0.189","mS"
"43033","0.4434143518518519","0.189","mS"
"43033","0.4434259259259259","0.19","mS"
"43033","0.4434375","0.19","mS"
"43033","0.443449074074074","0.19","mS"
"43033","0.4434606481481482","0.19","mS"
"43033","0.4434722222222222","0.19","mS"
"43033","0.4434837962962963","0.19","mS"
"43033","0.4434953703703703","0.19","mS"
"43033","0.4435069444444444","0.19","mS"
"43033","0.4435185185185185","0.19","mS"
"43033","0.4435300925925926","0.19","mS"
"43033","0.4435416666666667","0.19","mS"
"43033","0.4435532407407408","0.191","mS"
"43033","0.4435648148148148","0.191","mS"
"43033","0.4435763888888889","0.192","mS"
"43033","0.4435879629629629","0.192","mS"
"43033","0.4435995370370371","0.192","mS"
"43033","0.4436111111111111","0.19","mS"
"43033","0.4436226851851852","0.19","mS"
"43033","0.4436342592592593","0.19","mS"
"43033","0.4436458333333334","0.19","mS"
"43033","0.4436574074074074","0.19","mS"
"43033","0.4436689814814814","0.19","mS"
"43033","0.4436805555555556","0.19","mS"
"43033","0.4436921296296296","0.19","mS"
"43033","0.4437037037037037","0.19","mS"
"43033","0.4437152777777778","0.19","mS"
"43033","0.4437268518518518","0.19","mS"
"43033","0.4437384259259259","0.19","mS"
"43033","0.44375","0.19","mS"
"43033","0.4437615740740741","0.19","mS"
"43033","0.4437731481481482","0.19","mS"
"43033","0.4437847222222222","0.214","mS"
"43033","0.4437962962962963","0.214","mS"
"43033","0.4438078703703703","0.232","mS"
"43033","0.4438194444444445","0.232","mS"
"43033","0.4438310185185185","0.232","mS"
"43033","0.4438425925925926","0.367","mS"
"43033","0.4438541666666667","0.367","mS"
"43033","0.4438657407407408","0.538","mS"
"43033","0.4438773148148148","0.538","mS"
"43033","0.4438888888888889","0.538","mS"
"43033","0.443900462962963","0.597","mS"
"43033","0.443912037037037","0.597","mS"
"43033","0.4439236111111111","0.718","mS"
"43033","0.4439351851851852","0.718","mS"
"43033","0.4439467592592592","0.718","mS"
"43033","0.4439583333333333","0.931","mS"
"43033","0.4439699074074074","0.931","mS"
"43033","0.4439814814814815","0.931","mS"
"43033","0.4439930555555556","0.977","mS"
"43033","0.4440046296296296","0.977","mS"
"43033","0.4440162037037037","1.132","mS"
"43033","0.4440277777777777","1.132","mS"
"43033","0.4440393518518519","1.132","mS"
"43033","0.4440509259259259","1.29","mS"
"43033","0.4440625","1.29","mS"
"43033","0.4440740740740741","1.309","mS"
"43033","0.4440856481481482","1.309","mS"
"43033","0.4440972222222222","1.31","mS"
"43033","0.4441087962962963","1.31","mS"
"43033","0.4441203703703704","1.31","mS"
"43033","0.4441319444444444","1.365","mS"
"43033","0.4441435185185185","1.365","mS"
"43033","0.4441550925925926","1.479","mS"
"43033","0.4441666666666667","1.479","mS"
"43033","0.4441782407407407","1.479","mS"
"43033","0.4441898148148148","1.517","mS"
"43033","0.4442013888888889","1.517","mS"
"43033","0.444212962962963","1.335","mS"
"43033","0.444224537037037","1.335","mS"
"43033","0.4442361111111111","1.335","mS"
"43033","0.4442476851851851","1.39","mS"
"43033","0.4442592592592593","1.39","mS"
"43033","0.4442708333333333","1.628","mS"
"43033","0.4442824074074074","1.628","mS"
"43033","0.4442939814814815","1.708","mS"
"43033","0.4443055555555556","1.708","mS"
"43033","0.4443171296296296","1.708","mS"
"43033","0.4443287037037038","1.759","mS"
"43033","0.4443402777777778","1.759","mS"
"43033","0.4443518518518519","1.764","mS"
"43033","0.4443634259259259","1.764","mS"
"43033","0.444375","1.764","mS"
"43033","0.4443865740740741","1.776","mS"
"43033","0.4443981481481481","1.776","mS"
"43033","0.4444097222222222","1.771","mS"
"43033","0.4444212962962963","1.771","mS"
"43033","0.4444328703703704","1.81","mS"
"43033","0.4444444444444444","1.81","mS"
"43033","0.4444560185185185","1.81","mS"
"43033","0.4444675925925926","1.817","mS"
"43033","0.4444791666666667","1.817","mS"
"43033","0.4444907407407407","1.86","mS"
"43033","0.4445023148148148","1.86","mS"
"43033","0.4445138888888889","1.86","mS"
"43033","0.444525462962963","1.896","mS"
"43033","0.444537037037037","1.896","mS"
"43033","0.4445486111111112","1.917","mS"
"43033","0.4445601851851852","1.917","mS"
"43033","0.4445717592592593","1.917","mS"
"43033","0.4445833333333333","1.928","mS"
"43033","0.4445949074074074","1.928","mS"
"43033","0.4446064814814815","1.953","mS"
"43033","0.4446180555555555","1.953","mS"
"43033","0.4446296296296297","1.967","mS"
"43033","0.4446412037037037","1.967","mS"
"43033","0.4446527777777778","1.967","mS"
"43033","0.4446643518518518","1.978","mS"
"43033","0.4446759259259259","1.978","mS"
"43033","0.4446875","1.966","mS"
"43033","0.4446990740740741","1.966","mS"
"43033","0.4447106481481481","1.966","mS"
"43033","0.4447222222222222","1.994","mS"
"43033","0.4447337962962963","1.994","mS"
"43033","0.4447453703703704","1.992","mS"
"43033","0.4447569444444444","1.992","mS"
"43033","0.4447685185185186","1.992","mS"
"43033","0.4447800925925926","1.973","mS"
"43033","0.4447916666666667","1.973","mS"
"43033","0.4448032407407407","1.992","mS"
"43033","0.4448148148148148","1.992","mS"
"43033","0.4448263888888889","1.992","mS"
"43033","0.444837962962963","999999","mS"
"43033","0.4448495370370371","999999","mS"
"43033","0.4448611111111111","1.945","mS"
"43033","0.4448726851851852","1.945","mS"
"43033","0.4448842592592592","1.945","mS"
"43033","0.4448958333333333","1.995","mS"
"43033","0.4449074074074074","1.995","mS"
"43033","0.4449189814814815","999999","mS"
"43033","0.4449305555555556","999999","mS"
"43033","0.4449421296296296","999999","mS"
"43033","0.4449537037037037","999999","mS"
"43033","0.4449652777777778","999999","mS"
"43033","0.4449768518518518","1.923","mS"
"43033","0.444988425925926","1.923","mS"
"43033","0.445","1.937","mS"
"43033","0.4450115740740741","1.937","mS"
"43033","0.4450231481481481","1.937","mS"
"43033","0.4450347222222222","1.921","mS"
"43033","0.4450462962962963","1.921","mS"
"43033","0.4450578703703704","1.937","mS"
"43033","0.4450694444444445","1.937","mS"
"43033","0.4450810185185185","1.937","mS"
"43033","0.4450925925925926","1.956","mS"
"43033","0.4451041666666666","1.956","mS"
"43033","0.4451157407407407","999999","mS"
"43033","0.4451273148148148","999999","mS"
"43033","0.4451388888888889","999999","mS"
"43033","0.445150462962963","999999","mS"
"43033","0.4451620370370371","999999","mS"
"43033","0.4451736111111111","999999","mS"
"43033","0.4451851851851852","999999","mS"
"43033","0.4451967592592592","999999","mS"
"43033","0.4452083333333334","999999","mS"
"43033","0.4452199074074074","999999","mS"
"43033","0.4452314814814815","1.994","mS"
"43033","0.4452430555555555","1.994","mS"
"43033","0.4452546296296296","1.994","mS"
"43033","0.4452662037037037","999999","mS"
"43033","0.4452777777777778","999999","mS"
"43033","0.4452893518518519","999999","mS"
"43033","0.445300925925926","999999","mS"
"43033","0.4453125","999999","mS"
"43033","0.445324074074074","999999","mS"
"43033","0.4453356481481481","999999","mS"
"43033","0.4453472222222222","999999","mS"
"43033","0.4453587962962963","999999","mS"
"43033","0.4453703703703704","999999","mS"
"43033","0.4453819444444445","999999","mS"
"43033","0.4453935185185185","999999","mS"
"43033","0.4454050925925926","999999","mS"
"43033","0.4454166666666666","999999","mS"
"43033","0.4454282407407408","999999","mS"
"43033","0.4454398148148148","999999","mS"
"43033","0.4454513888888889","999999","mS"
"43033","0.4454629629629629","999999","mS"
"43033","0.445474537037037","999999","mS"
"43033","0.4454861111111111","999999","mS"
"43033","0.4454976851851852","999999","mS"
"43033","0.4455092592592593","999999","mS"
"43033","0.4455208333333334","999999","mS"
"43033","0.4455324074074074","999999","mS"
"43033","0.4455439814814815","999999","mS"
"43033","0.4455555555555555","999999","mS"
"43033","0.4455671296296296","999999","mS"
"43033","0.4455787037037037","1.992","mS"
"43033","0.4455902777777778","1.992","mS"
"43033","0.4456018518518519","1.986","mS"
"43033","0.4456134259259259","1.986","mS"
"43033","0.445625","1.986","mS"
"43033","0.445636574074074","1.981","mS"
"43033","0.4456481481481482","1.981","mS"
"43033","0.4456597222222222","1.981","mS"
"43033","0.4456712962962963","1.981","mS"
"43033","0.4456828703703704","1.981","mS"
"43033","0.4456944444444444","999999","mS"
"43033","0.4457060185185185","999999","mS"
"43033","0.4457175925925926","999999","mS"
"43033","0.4457291666666667","999999","mS"
"43033","0.4457407407407408","999999","mS"
"43033","0.4457523148148148","999999","mS"
"43033","0.4457638888888889","999999","mS"
"43033","0.4457754629629629","999999","mS"
"43033","0.445787037037037","999999","mS"
"43033","0.4457986111111111","999999","mS"
"43033","0.4458101851851852","999999","mS"
"43033","0.4458217592592593","999999","mS"
"43033","0.4458333333333333","1.984","mS"
"43033","0.4458449074074074","1.984","mS"
"43033","0.4458564814814814","1.984","mS"
"43033","0.4458680555555556","1.982","mS"
"43033","0.4458796296296296","1.982","mS"
"43033","0.4458912037037037","999999","mS"
"43033","0.4459027777777778","999999","mS"
"43033","0.4459143518518519","999999","mS"
"43033","0.4459259259259259","1.986","mS"
"43033","0.4459375","1.986","mS"
"43033","0.4459490740740741","1.993","mS"
"43033","0.4459606481481482","1.993","mS"
"43033","0.4459722222222222","1.993","mS"
"43033","0.4459837962962963","999999","mS"
"43033","0.4459953703703703","999999","mS"
"43033","0.4460069444444445","999999","mS"
"43033","0.4460185185185185","999999","mS"
"43033","0.4460300925925926","999999","mS"
"43033","0.4460416666666667","999999","mS"
"43033","0.4460532407407407","999999","mS"
"43033","0.4460648148148148","1.975","mS"
"43033","0.4460763888888888","1.975","mS"
"43033","0.446087962962963","1.975","mS"
"43033","0.446099537037037","1.993","mS"
"43033","0.4461111111111111","1.993","mS"
"43033","0.4461226851851852","1.912","mS"
"43033","0.4461342592592593","1.912","mS"
"43033","0.4461458333333333","1.912","mS"
"43033","0.4461574074074074","1.932","mS"
"43033","0.4461689814814815","1.932","mS"
"43033","0.4461805555555556","1.972","mS"
"43033","0.4461921296296296","1.972","mS"
"43033","0.4462037037037037","1.997","mS"
"43033","0.4462152777777778","1.997","mS"
"43033","0.4462268518518519","1.997","mS"
"43033","0.4462384259259259","1.995","mS"
"43033","0.44625","1.995","mS"
"43033","0.4462615740740741","1.984","mS"
"43033","0.4462731481481481","1.984","mS"
"43033","0.4462847222222222","1.984","mS"
"43033","0.4462962962962962","1.944","mS"
"43033","0.4463078703703704","1.944","mS"
"43033","0.4463194444444444","1.961","mS"
"43033","0.4463310185185185","1.961","mS"
"43033","0.4463425925925926","1.961","mS"
"43033","0.4463541666666667","1.961","mS"
"43033","0.4463657407407407","1.961","mS"
"43033","0.4463773148148149","1.975","mS"
"43033","0.4463888888888889","1.975","mS"
"43033","0.446400462962963","1.975","mS"
"43033","0.446412037037037","1.975","mS"
"43033","0.4464236111111111","1.975","mS"
"43033","0.4464351851851852","1.965","mS"
"43033","0.4464467592592593","1.965","mS"
"43033","0.4464583333333333","1.962","mS"
"43033","0.4464699074074074","1.962","mS"
"43033","0.4464814814814815","1.962","mS"
"43033","0.4464930555555556","1.956","mS"
"43033","0.4465046296296296","1.956","mS"
"43033","0.4465162037037037","1.944","mS"
"43033","0.4465277777777778","1.944","mS"
"43033","0.4465393518518518","1.963","mS"
"43033","0.4465509259259259","1.963","mS"
"43033","0.4465625","1.963","mS"
"43033","0.4465740740740741","999999","mS"
"43033","0.4465856481481481","999999","mS"
"43033","0.4465972222222223","999999","mS"
"43033","0.4466087962962963","999999","mS"
"43033","0.4466203703703704","999999","mS"
"43033","0.4466319444444444","999999","mS"
"43033","0.4466435185185185","999999","mS"
"43033","0.4466550925925926","999999","mS"
"43033","0.4466666666666667","999999","mS"
"43033","0.4466782407407408","999999","mS"
"43033","0.4466898148148148","999999","mS"
"43033","0.4467013888888889","999999","mS"
"43033","0.446712962962963","999999","mS"
"43033","0.446724537037037","999999","mS"
"43033","0.4467361111111111","999999","mS"
"43033","0.4467476851851852","999999","mS"
"43033","0.4467592592592592","999999","mS"
"43033","0.4467708333333333","999999","mS"
"43033","0.4467824074074074","999999","mS"
"43033","0.4467939814814815","999999","mS"
"43033","0.4468055555555555","999999","mS"
"43033","0.4468171296296297","999999","mS"
"43033","0.4468287037037037","999999","mS"
"43033","0.4468402777777778","999999","mS"
"43033","0.4468518518518518","999999","mS"
"43033","0.4468634259259259","999999","mS"
"43033","0.446875","999999","mS"
"43033","0.4468865740740741","999999","mS"
"43033","0.4468981481481482","999999","mS"
"43033","0.4469097222222222","999999","mS"
"43033","0.4469212962962963","999999","mS"
"43033","0.4469328703703704","999999","mS"
"43033","0.4469444444444444","999999","mS"
"43033","0.4469560185185186","999999","mS"
